dataset_source,repo_name,blob_commit,blob_relative_path,repo_dir,error_record_count,current_error_record_count,parent_error_record_count,first_observed_time,last_observed_time,observed_treatment_periods,py311_error_types,py311_error_signatures,py311_fstring_error,source_bytes,source_encoding,content_sha256,py312_parse_success,py312_recovered,py312_error_type,py312_error
treatment,airweave-ai/airweave,554fdd2eaa8a6bcf4f99b07b17ea8462c73ac27f,backend/tests/unit/core/test_connection_service.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/airweave-ai_airweave,1,1,0,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,34615,utf-8,c03ef51aba7aff076433db9dbf35993d152ad9b634107e9f69d700e2c06f0c56,0,0,SyntaxError,"SyntaxError: invalid syntax (test_connection_service.py, line 262)"
treatment,airweave-ai/airweave,6798eba3e1cf0a23eae4a39151959b195edff0d9,backend/tests/unit/core/test_connection_service.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/airweave-ai_airweave,1,0,1,2025-05,2025-05,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,34615,utf-8,c03ef51aba7aff076433db9dbf35993d152ad9b634107e9f69d700e2c06f0c56,0,0,SyntaxError,"SyntaxError: invalid syntax (test_connection_service.py, line 262)"
treatment,airweave-ai/airweave,8ff7cab4ec166b3851b2fe849a6060ceedc404b2,backend/airweave/core/source_connection_service.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/airweave-ai_airweave,1,0,1,2025-08,2025-08,treatment_post_event,IndentationError,IndentationError: unindent does not match any outer indentation level,0,53854,utf-8,552d5168c986794ed8adad5dcff7f6280a428943f0030f755d8bf5588c3a990b,0,0,IndentationError,"IndentationError: unindent does not match any outer indentation level (source_connection_service.py, line 878)"
treatment,airweave-ai/airweave,9375eeadeb11ba7711b2d99665599dd1b37a48e8,backend/app/platform/sync/service.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/airweave-ai_airweave,1,0,1,2025-02,2025-02,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,9962,utf-8,ec5d0a1b36ffbb9843e915b27797ca6ccb48eccb193e45c02485170ed92c540c,0,0,SyntaxError,"SyntaxError: invalid syntax (service.py, line 37)"
treatment,airweave-ai/airweave,a57977917cdf0253cb4721a134c864081fa66e21,backend/app/platform/sync/service.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/airweave-ai_airweave,1,1,0,2025-02,2025-02,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,9962,utf-8,ec5d0a1b36ffbb9843e915b27797ca6ccb48eccb193e45c02485170ed92c540c,0,0,SyntaxError,"SyntaxError: invalid syntax (service.py, line 37)"
treatment,airweave-ai/airweave,c3f48aad0be3e00ca3c25b9ec90164f487de616c,backend/airweave/platform/sync/entity_processor.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/airweave-ai_airweave,2,1,1,2025-08,2025-08,treatment_post_event,IndentationError,IndentationError: unexpected indent,0,31782,utf-8,8c64a8bf69c4dd73b48ec766f45f8bcd162214b46fe9ad45c3d0d4409e78ef70,0,0,IndentationError,"IndentationError: unexpected indent (entity_processor.py, line 196)"
treatment,allthingslinux/tux,19f51c2685270e4c9b686184432e708d9f05a016,tux/cogs/services/gif_limiter.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,2,1,1,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: invalid decimal literal,0,4972,utf-8,19157297bd955db8ad335b304082bdbb87a118eb0a896e9adcefa0f0576c6c35,0,0,SyntaxError,"SyntaxError: invalid decimal literal (gif_limiter.py, line 11)"
treatment,allthingslinux/tux,2414de87080310822133ad0ba08fc7d49a962ff3,tux/cogs/utility/snippets.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,2,1,1,2024-08,2024-08,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,19405,utf-8,231f338381370d9a5039dc91b26c36f53351a636fa3da705e8855a48c2800312,0,0,SyntaxError,"SyntaxError: invalid syntax (snippets.py, line 456)"
treatment,allthingslinux/tux,2ed9a221d6544fb7c5209aef03ad685a77d69a02,tux/cogs/utility/xkcd.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-06,2024-06,treatment_pre_event,IndentationError,IndentationError: expected an indented block after function definition on line 18,0,5190,utf-8,0983355d9a2997a1efa8f960c7075937d598381bbb79080db68ef34521efa339,0,0,IndentationError,"IndentationError: expected an indented block after function definition on line 18 (xkcd.py, line 19)"
treatment,allthingslinux/tux,538d9577f69d3664102995f30bd0eca57ffa88ef,tux/cogs/services/gif_limiter.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,2,1,1,2024-09,2024-09,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,4990,utf-8,0b9bec657f0a3270fc28a358100f5c32eae80dba4021e2b82c7cdf6577767308,0,0,SyntaxError,"SyntaxError: invalid syntax (gif_limiter.py, line 60)"
treatment,allthingslinux/tux,57705d74957ef2243aeb5b4849ed7ae9abb3f0be,tux/cogs/levels/level.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,1712,utf-8,81da0c3f697690c88f4002cb83f459a2ab82df33d5202482ecdce78cb494981b,0,0,SyntaxError,"SyntaxError: invalid syntax (level.py, line 49)"
treatment,allthingslinux/tux,5f3568014f956af35d30e595561b4358e71f5bf2,audit/continuous_improvement_pipeline.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,24121,utf-8,52729b7c8290c31d5b351ee4a0c0b3a6b0f74a45e81b103305452091670cc93f,0,0,SyntaxError,"SyntaxError: invalid syntax (continuous_improvement_pipeline.py, line 11)"
treatment,allthingslinux/tux,5f3568014f956af35d30e595561b4358e71f5bf2,audit/core/migration.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: unterminated string literal (detected at line 25),0,10281,utf-8,98cba4c2cd69a8f244588e171593c8115377ceecb246b74e418f16f9ddc9fe75,0,0,SyntaxError,"SyntaxError: unterminated string literal (detected at line 25) (migration.py, line 25)"
treatment,allthingslinux/tux,5f3568014f956af35d30e595561b4358e71f5bf2,audit/evaluate_quality_gates.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,13229,utf-8,3c247889f345d9f45251bdd65877dafea5151d98f6d530e81a5aeedb348d8d79,0,0,SyntaxError,"SyntaxError: invalid syntax (evaluate_quality_gates.py, line 11)"
treatment,allthingslinux/tux,5f3568014f956af35d30e595561b4358e71f5bf2,audit/generate_daily_summary.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-07,2025-07,treatment_post_event,IndentationError,IndentationError: unindent does not match any outer indentation level,0,11386,utf-8,7363906a8893d4d206211d7071d642b03046a6a432e9e3753217c299b386c16d,0,0,IndentationError,"IndentationError: unindent does not match any outer indentation level (generate_daily_summary.py, line 90)"
treatment,allthingslinux/tux,5f3568014f956af35d30e595561b4358e71f5bf2,audit/progress_reporter.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,23104,utf-8,f1cb281d6e0ac8d15165a5c630a7090361887bc1a17b2e9e2754f2af6e73aa86,0,0,SyntaxError,"SyntaxError: invalid syntax (progress_reporter.py, line 52)"
treatment,allthingslinux/tux,639a69d8d4441fbbeb665d1209b4c7c0f1f76097,tux/cogs/levels/xpreset.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,1745,utf-8,fe87df8181b192d6f67f7ec06987395336e91a2a0d9cf5ddc00cb83048e6d762,0,0,SyntaxError,"SyntaxError: invalid syntax (xpreset.py, line 46)"
treatment,allthingslinux/tux,8b256c54cf1e43d4de97cebbe8b59fd7159e653b,tux/cogs/admin/mail.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-06,2024-06,treatment_pre_event,SyntaxError,SyntaxError: unmatched ')',0,5620,utf-8,47e58ee9d556684d5b2f7aaf43300b291fc275819313fd4040fd9efdcb33a4f4,0,0,SyntaxError,"SyntaxError: unmatched ')' (mail.py, line 106)"
treatment,allthingslinux/tux,8de2801a404e6ad7b868d7fa01234415c544a878,tux/database/controllers/levels.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,2,1,1,2024-09,2024-09,treatment_pre_event,IndentationError,IndentationError: unexpected indent,0,13955,utf-8,c5cf81e431b5085c49df64ed70207da71b8b9966a81364c5c1b1d1365b817bc2,0,0,IndentationError,"IndentationError: unexpected indent (levels.py, line 197)"
treatment,allthingslinux/tux,a2695131e7a159a75222362df465a31c75822b47,tux/cogs/levels/xpblacklist.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,1624,utf-8,d3281fa9a1ab64e43b450bad90186c2bdb13e38f6671b96fabeddb864dbcf33c,0,0,SyntaxError,"SyntaxError: invalid syntax (xpblacklist.py, line 42)"
treatment,allthingslinux/tux,c2239be65ea0cd57bdce87620da98f3c6b13a278,tux/handlers/event.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-08,2024-08,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,4170,utf-8,f18d3874f98e3e8d87858d84386d7065821151b186d4ea02ee7b5bab7862e614,0,0,SyntaxError,"SyntaxError: invalid syntax (event.py, line 40)"
treatment,allthingslinux/tux,c6a5c424ef17dfefed2c70654879fdce5ecdd65b,audit/53_progress_reporter.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,23104,utf-8,f1cb281d6e0ac8d15165a5c630a7090361887bc1a17b2e9e2754f2af6e73aa86,0,0,SyntaxError,"SyntaxError: invalid syntax (53_progress_reporter.py, line 52)"
treatment,allthingslinux/tux,c6a5c424ef17dfefed2c70654879fdce5ecdd65b,audit/54_continuous_improvement_pipeline.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,24121,utf-8,52729b7c8290c31d5b351ee4a0c0b3a6b0f74a45e81b103305452091670cc93f,0,0,SyntaxError,"SyntaxError: invalid syntax (54_continuous_improvement_pipeline.py, line 11)"
treatment,allthingslinux/tux,c6a5c424ef17dfefed2c70654879fdce5ecdd65b,audit/56_generate_daily_summary.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-07,2025-07,treatment_post_event,IndentationError,IndentationError: unindent does not match any outer indentation level,0,11386,utf-8,7363906a8893d4d206211d7071d642b03046a6a432e9e3753217c299b386c16d,0,0,IndentationError,"IndentationError: unindent does not match any outer indentation level (56_generate_daily_summary.py, line 90)"
treatment,allthingslinux/tux,c6a5c424ef17dfefed2c70654879fdce5ecdd65b,audit/57_evaluate_quality_gates.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-07,2025-07,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,13229,utf-8,3c247889f345d9f45251bdd65877dafea5151d98f6d530e81a5aeedb348d8d79,0,0,SyntaxError,"SyntaxError: invalid syntax (57_evaluate_quality_gates.py, line 11)"
treatment,allthingslinux/tux,c965043af9abadd552f4ca1680248bf5e52d0b79,.audit/53_progress_reporter.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,23104,utf-8,f1cb281d6e0ac8d15165a5c630a7090361887bc1a17b2e9e2754f2af6e73aa86,0,0,SyntaxError,"SyntaxError: invalid syntax (53_progress_reporter.py, line 52)"
treatment,allthingslinux/tux,c965043af9abadd552f4ca1680248bf5e52d0b79,.audit/54_continuous_improvement_pipeline.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,24121,utf-8,52729b7c8290c31d5b351ee4a0c0b3a6b0f74a45e81b103305452091670cc93f,0,0,SyntaxError,"SyntaxError: invalid syntax (54_continuous_improvement_pipeline.py, line 11)"
treatment,allthingslinux/tux,c965043af9abadd552f4ca1680248bf5e52d0b79,.audit/56_generate_daily_summary.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-08,2025-08,treatment_post_event,IndentationError,IndentationError: unindent does not match any outer indentation level,0,11386,utf-8,7363906a8893d4d206211d7071d642b03046a6a432e9e3753217c299b386c16d,0,0,IndentationError,"IndentationError: unindent does not match any outer indentation level (56_generate_daily_summary.py, line 90)"
treatment,allthingslinux/tux,c965043af9abadd552f4ca1680248bf5e52d0b79,.audit/57_evaluate_quality_gates.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2025-08,2025-08,treatment_post_event,SyntaxError,SyntaxError: invalid syntax,0,13229,utf-8,3c247889f345d9f45251bdd65877dafea5151d98f6d530e81a5aeedb348d8d79,0,0,SyntaxError,"SyntaxError: invalid syntax (57_evaluate_quality_gates.py, line 11)"
treatment,allthingslinux/tux,cbd5deaf26ec070fde25fa96ac899f5c2c15b693,tux/cogs/levels/xpset.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,1872,utf-8,42f9992d6d073ad287145e27d37a95be41025c6396b9fc69fe2685f48f0b3c71,0,0,SyntaxError,"SyntaxError: invalid syntax (xpset.py, line 48)"
treatment,allthingslinux/tux,cf4a2076f5887738c2f095062c8e592cfd90373a,tux/cogs/levels/xpset.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,1872,utf-8,42f9992d6d073ad287145e27d37a95be41025c6396b9fc69fe2685f48f0b3c71,0,0,SyntaxError,"SyntaxError: invalid syntax (xpset.py, line 48)"
treatment,allthingslinux/tux,d229acac431c2f3916290144ff199e22f7246bd4,tux/cogs/admin/mail.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-06,2024-06,treatment_pre_event,SyntaxError,SyntaxError: unmatched ')',0,5632,utf-8,23e4b1f9c64b61a38a93a615bfa75b563f176f2cd0da2fb6145cfc3db8dad6a1,0,0,SyntaxError,"SyntaxError: unmatched ')' (mail.py, line 106)"
treatment,allthingslinux/tux,d3eb94d190443f3e246b5dffcb68b4f01fa1f4a6,tux/cogs/levels/levelset.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,1939,utf-8,436935ceff81fd0adb32c445df1962a65bf1fb1d10a68f65f95b0845c99ff96e,0,0,SyntaxError,"SyntaxError: invalid syntax (levelset.py, line 50)"
treatment,allthingslinux/tux,ed9166d8243978d8b0c70ec100a034101ea77cb3,tux/cogs/levels/level.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,1712,utf-8,81da0c3f697690c88f4002cb83f459a2ab82df33d5202482ecdce78cb494981b,0,0,SyntaxError,"SyntaxError: invalid syntax (level.py, line 49)"
treatment,allthingslinux/tux,ed9166d8243978d8b0c70ec100a034101ea77cb3,tux/cogs/levels/levelset.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,1939,utf-8,436935ceff81fd0adb32c445df1962a65bf1fb1d10a68f65f95b0845c99ff96e,0,0,SyntaxError,"SyntaxError: invalid syntax (levelset.py, line 50)"
treatment,allthingslinux/tux,ed9166d8243978d8b0c70ec100a034101ea77cb3,tux/cogs/levels/xpblacklist.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,1624,utf-8,d3281fa9a1ab64e43b450bad90186c2bdb13e38f6671b96fabeddb864dbcf33c,0,0,SyntaxError,"SyntaxError: invalid syntax (xpblacklist.py, line 42)"
treatment,allthingslinux/tux,ed9166d8243978d8b0c70ec100a034101ea77cb3,tux/cogs/levels/xpreset.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,1745,utf-8,fe87df8181b192d6f67f7ec06987395336e91a2a0d9cf5ddc00cb83048e6d762,0,0,SyntaxError,"SyntaxError: invalid syntax (xpreset.py, line 46)"
treatment,allthingslinux/tux,ed9166d8243978d8b0c70ec100a034101ea77cb3,tux/cogs/levels/xpset.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,1878,utf-8,2785972507bcabda6e987822e56e62161ead2c8af3fface11f8a0e8823ce9530,0,0,SyntaxError,"SyntaxError: invalid syntax (xpset.py, line 48)"
treatment,allthingslinux/tux,f21d7233f58859ced9151d5cdd4c091c8523ed71,.archive/ghub.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,1,0,2024-04,2024-04,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,15982,utf-8,db600e84547bc3927cbd1b2b3c13006e2430dc6913a232b6bf991aa00a655fe3,0,0,SyntaxError,"SyntaxError: invalid syntax (ghub.py, line 344)"
treatment,allthingslinux/tux,ff65c04780c6a39a5c50ba94e2dc132f9224998a,tux/handlers/event.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/allthingslinux_tux,1,0,1,2024-08,2024-08,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,5444,utf-8,5b634254ae1b170af35b0de0e08cf6f7ac6172fb57cd302b306237d545435fcb,0,0,SyntaxError,"SyntaxError: invalid syntax (event.py, line 40)"
treatment,ericyuegu/hal,1558c6aeba9f095928bf2f22bfbe33adef061ba7,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2024-12,2024-12,treatment_pre_event,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1375,utf-8,d94e71d3de7c945a644037e7b3a75653d1c7e93c906108be652552fa51f9691a,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 44)"
treatment,ericyuegu/hal,3021174d98b2b7d4e186d08c7dbad14fae56e84a,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2024-12,2024-12,treatment_pre_event,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1373,utf-8,63f3ea3a289d5f7688db897a74aea8f563f8e77d04767d1d354439e7175e2b99,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 44)"
treatment,ericyuegu/hal,4c05d2f53115f31b11dd2be549012589cd2d1f60,hal/training/models/gpt_cached.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2025-03,2025-03,treatment_post_event,SyntaxError,SyntaxError: expected ':',0,8807,utf-8,0c785719a2752c45c0ef583963f9f5cfee98497b10258bfe6b781df3a07db156,0,0,SyntaxError,"SyntaxError: expected ':' (gpt_cached.py, line 116)"
treatment,ericyuegu/hal,57cd1367d9d74c6cf46ec44e99f709106e7943c6,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2024-11,2024-11,treatment_pre_event,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1183,utf-8,6b7cb5c6245c0dd2d0919b9264cce0fb72db8104655adb65732446ac988dc005,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 34)"
treatment,ericyuegu/hal,585537a59e3b717ff6a7c6dd1aa02a078e7285ea,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2024-12,2024-12,treatment_pre_event,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1403,utf-8,99b069a316ca991896b8f38a09eb0c5d12b9122f67521fdae8a030a4cd57f8f7,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 47)"
treatment,ericyuegu/hal,818878500335a1394d5bf55145d6cc86f5e02f0d,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1923,utf-8,c7257950f6c6c67eba2b818ac15728f7354546e91faecef5f1839981a8b3d915,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 63)"
treatment,ericyuegu/hal,8fdce522261a746c4f741b7e1be3e36d659ed197,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1919,utf-8,324aa609e109b93a4de85b515a9b1ff6402785fc40335dd58b2f8551748399b2,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 63)"
treatment,ericyuegu/hal,948d1e465d2978beac9cc35b9f66f26fb5c7b116,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2024-11,2024-11,treatment_pre_event,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1179,utf-8,03fbd0cccdcb6d2974aaac6b724b1d472e52f100f71d926b990a78022c090a5e,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 34)"
treatment,ericyuegu/hal,9e69c34ca83bab21c8c617a882bb96b89a09532d,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1923,utf-8,c0ff0ccd81c47c7405843e8336c777903eb7b9f4508eacf89ed8bcf54b608c5a,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 63)"
treatment,ericyuegu/hal,c2ac5d12bb6c2f183ef1eca5d623325bf7f2a9e4,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1917,utf-8,84c3ebe368696f2a73acd266bcc36a723fbd7f572f20a21049abc0e4a727cea9,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 63)"
treatment,ericyuegu/hal,c7d7197535a8e08f77a3e65dcc5795be422129fd,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1945,utf-8,b6930954ad7417fc00defd862f2cd06851c6f775bd2875ac08e23d3de722df04,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 63)"
treatment,ericyuegu/hal,d2f6d9c719f050caf937a571a755abb61c09cd9a,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2025-02,2025-02,treatment_event_month,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1657,utf-8,a87cad996b967ae57b1f5cc190aae4149da14610db40583ee73cbb91995f4617,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 56)"
treatment,ericyuegu/hal,d6ef52e7e261df468f7d144b220c077b405c3b13,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2024-10,2024-10,treatment_pre_event,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1049,utf-8,c7a86d52b70877f57467bf16d7fc5f728b1098de24141762cd9da558f32fed9b,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 27)"
treatment,ericyuegu/hal,d9d8cd4f78809ce26cbbb31882fe6d2d06b9fc42,hal/eval.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,2,1,1,2024-06,2024-06,treatment_pre_event,SyntaxError,SyntaxError: invalid syntax,0,3876,utf-8,5da6c01aef5e08963c04c05070c662b89229c234eb54d99826893bfa27946504,0,0,SyntaxError,"SyntaxError: expected argument value expression (eval.py, line 53)"
treatment,ericyuegu/hal,edc1fc18dfe030eb1438ce261beb1dcdc5d601d2,notebooks/test_streaming_dataloader.py,/home/user1-system12/project-workspace/ai_code_complexity_study_python/treatment-repos/ericyuegu_hal,1,1,0,2024-12,2024-12,treatment_pre_event,SyntaxError,SyntaxError: closing parenthesis ')' does not match opening parenthesis '[',0,1202,utf-8,f014f1c0b693de9a8e6ce948e9977594adcd18f2b2e0764ed7499890b1600255,0,0,SyntaxError,"SyntaxError: closing parenthesis ')' does not match opening parenthesis '[' (test_streaming_dataloader.py, line 36)"
