dataset_source,repo_name,time,commit,parent_commit,relative_path,stage,error,qualified_function_name,function_name,function_kind,start_line,end_line
treatment,trycua/cua,2025-05,5fa3b66bac7e13643c926b01a1e894cd5ad648f6,1ddc32cda2b98ee056bfc0da073ebab3056a7226,libs/agent/agent/providers/omni/loop.py,parent_file_parse,"SyntaxError: invalid syntax (loop.py, line 752)",,,,,
treatment,trycua/cua,2025-05,2c047215e18fe9213a50382d7deabf1e7555cc6f,506347723a929a4f7dcf11c61875aabd4ecc650d,notebooks/diorama/agent_example.py,current_file_parse,"SyntaxError: invalid syntax. Perhaps you forgot a comma? (agent_example.py, line 34)",,,,,
treatment,trycua/cua,2025-07,96fd9cb98eb12f3c3d5a4103b40967383e4419ef,4674651770275e53f91a3f49a6430f48ac7918a1,libs/python/agent/agent/providers/openai/api_handler.py,current_file_parse,"SyntaxError: parameter without a default follows parameter with a default (api_handler.py, line 48)",,,,,
treatment,trycua/cua,2025-07,9068ec32d8346ce3594fd025f9fd739a09609df7,96fd9cb98eb12f3c3d5a4103b40967383e4419ef,libs/python/agent/agent/providers/openai/api_handler.py,parent_file_parse,"SyntaxError: parameter without a default follows parameter with a default (api_handler.py, line 48)",,,,,
treatment,tw-haiven/haiven,2025-03,6a22fc58d034f0a7244fee264a01d6459b4737b0,a184fe8caffa241b69be2ad7af210bfdbf75a459,app/knowledge/pack.py,current_file_parse,"SyntaxError: invalid decimal literal (pack.py, line 8)",,,,,
treatment,tw-haiven/haiven,2025-03,e36bc29b21ac68cc5ecf7336b630342182679928,6a22fc58d034f0a7244fee264a01d6459b4737b0,app/knowledge/pack.py,parent_file_parse,"SyntaxError: invalid decimal literal (pack.py, line 8)",,,,,
treatment,whiteducksoftware/flock,2025-05,488a01a3e1e4fe293b45cff983a5466256e68fdd,56749e06fa7bee340a2c22af11f9faf5677dc806,src/flock/core/mcp/flock_mcp_client.py,current_file_parse,"SyntaxError: expected 'except' or 'finally' block (flock_mcp_client.py, line 88)",,,,,
treatment,whiteducksoftware/flock,2025-05,2c633fa8344f3fa4f1845c2014ec0b275ccbacdc,488a01a3e1e4fe293b45cff983a5466256e68fdd,src/flock/core/mcp/flock_mcp_client.py,parent_file_parse,"SyntaxError: expected 'except' or 'finally' block (flock_mcp_client.py, line 88)",,,,,
treatment,whiteducksoftware/flock,2025-05,520399cb1eeb3799d1b1e3d5d63f52395acd35c3,a5b9240873049ce6dfdf0696bbbcdaf01dc71aa1,src/flock/core/mcp/flock_mcp_client.py,current_file_parse,"IndentationError: expected an indented block after 'except' statement on line 140 (flock_mcp_client.py, line 142)",,,,,
treatment,whiteducksoftware/flock,2025-05,956cd08bb144833297b92ccd1c335121d13a98a1,520399cb1eeb3799d1b1e3d5d63f52395acd35c3,src/flock/core/mcp/flock_mcp_client.py,parent_file_parse,"IndentationError: expected an indented block after 'except' statement on line 140 (flock_mcp_client.py, line 142)",,,,,
treatment,whiteducksoftware/flock,2025-05,525db5f03feb1f93b0c5791935f90705ade0a388,f1b88e40656688d4439490c3702945a81d0f6756,src/flock/core/mcp/flock_mcp_client_base.py,current_file_parse,"SyntaxError: invalid syntax (flock_mcp_client_base.py, line 54)",,,,,
treatment,whiteducksoftware/flock,2025-05,6db00563601f39dfd4c9ece1e1bbe6401b1ba782,525db5f03feb1f93b0c5791935f90705ade0a388,src/flock/core/mcp/flock_mcp_client_base.py,parent_file_parse,"SyntaxError: invalid syntax (flock_mcp_client_base.py, line 54)",,,,,
treatment,whiteducksoftware/flock,2025-05,1f80f2f3b2f6091c5ba6cf7460da9a1c60f4b5db,d75c9957320fee875f1a324d0ef0b8f168ee8ff0,src/flock/core/mcp/servers/stdio/flock_stdio_client.py,current_file_parse,"IndentationError: expected an indented block after function definition on line 44 (flock_stdio_client.py, line 45)",,,,,
treatment,whiteducksoftware/flock,2025-05,ef051fd8652f382a4c8ff1449215df24a5cb0d5a,1f80f2f3b2f6091c5ba6cf7460da9a1c60f4b5db,src/flock/core/mcp/servers/stdio/flock_stdio_client.py,parent_file_parse,"IndentationError: expected an indented block after function definition on line 44 (flock_stdio_client.py, line 45)",,,,,
treatment,whiteducksoftware/flock,2025-05,e12dbd1b1cf470473f3cbd1b957fe2d8ef9876c8,855eb0fa9bf896c09a7009f453062c2410b731c8,src/flock/core/mcp/flock_mcp_tool_base.py,current_file_parse,"SyntaxError: invalid syntax (flock_mcp_tool_base.py, line 39)",,,,,
treatment,whiteducksoftware/flock,2025-05,96088f5055e18b741504e7ee5440fe7f08ef23d9,e12dbd1b1cf470473f3cbd1b957fe2d8ef9876c8,src/flock/core/mcp/flock_mcp_tool_base.py,parent_file_parse,"SyntaxError: invalid syntax (flock_mcp_tool_base.py, line 39)",,,,,
treatment,yagami1997/TradeMind,2025-03,191d7e066ea231809b3f50b546fd6bf1eeefd90c,0b8a132ae5bb7a0eb31dcf5556f4c453e7235ef5,project_management/reference/stock_analyzer_original_backup.py,current_file_parse,"IndentationError: expected an indented block after 'else' statement on line 112 (stock_analyzer_original_backup.py, line 113)",,,,,
treatment,yeagerai/genlayer-studio,2024-05,c75124cb8a81bbd8aa92ae11edef83d11d2443b9,f3eed26d0fd3b0178c29541374ba3249151413a2,genvm/tests/code/broken_code.py,current_file_parse,"SyntaxError: invalid syntax (broken_code.py, line 2)",,,,,
